sample_id,step,chunk_id,token_start,token_end,importance
local_04,2,0,0,63,0.47391098737716675
local_04,2,1,64,127,0.011767519637942314
local_04,2,2,128,191,0.01159112062305212
local_04,2,3,192,255,0.00918497983366251
local_04,2,4,256,319,0.008043871261179447
local_04,2,5,320,383,0.00754924351349473
local_04,2,6,384,447,0.007474143989384174
local_04,2,7,448,511,0.008023541420698166
local_04,2,8,512,575,0.009319223463535309
local_04,2,9,576,639,0.010497506707906723
local_04,2,10,640,703,0.010811939835548401
local_04,2,11,704,767,0.015279391780495644
local_04,2,12,768,831,0.05852452665567398
local_04,2,13,832,878,0.35802197456359863
local_04,3,0,0,63,0.4610259532928467
local_04,3,1,64,127,0.012516926042735577
local_04,3,2,128,191,0.012213261798024178
local_04,3,3,192,255,0.008915930055081844
local_04,3,4,256,319,0.007620973512530327
local_04,3,5,320,383,0.007553837727755308
local_04,3,6,384,447,0.007103690877556801
local_04,3,7,448,511,0.007680048700422049
local_04,3,8,512,575,0.008795471861958504
local_04,3,9,576,639,0.009066406637430191
local_04,3,10,640,703,0.010215241461992264
local_04,3,11,704,767,0.014841082505881786
local_04,3,12,768,831,0.08062787353992462
local_04,3,13,832,879,0.35182327032089233
local_05,0,0,0,63,0.4818756580352783
local_05,0,1,64,127,0.012251934967935085
local_05,0,2,128,191,0.01248772069811821
local_05,0,3,192,255,0.01198261696845293
local_05,0,4,256,319,0.008171672001481056
local_05,0,5,320,383,0.007943706586956978
local_05,0,6,384,447,0.008816247805953026
local_05,0,7,448,511,0.007780885323882103
local_05,0,8,512,575,0.008472018875181675
local_05,0,9,576,639,0.009384515695273876
local_05,0,10,640,703,0.01107306219637394
local_05,0,11,704,767,0.013239415362477303
local_05,0,12,768,831,0.025504086166620255
local_05,0,13,832,892,0.3810163736343384
local_05,1,0,0,63,0.5097382068634033
local_05,1,1,64,127,0.010469157248735428
local_05,1,2,128,191,0.011695311404764652
local_05,1,3,192,255,0.009710833430290222
local_05,1,4,256,319,0.007334676571190357
local_05,1,5,320,383,0.00768629414960742
local_05,1,6,384,447,0.007614825386554003
local_05,1,7,448,511,0.007646075915545225
local_05,1,8,512,575,0.008725307881832123
local_05,1,9,576,639,0.009301582351326942
local_05,1,10,640,703,0.011083400808274746
local_05,1,11,704,767,0.013318480923771858
local_05,1,12,768,831,0.024973874911665916
local_05,1,13,832,893,0.36070188879966736
local_05,2,0,0,63,0.49027618765830994
local_05,2,1,64,127,0.012682639062404633
local_05,2,2,128,191,0.012025276198983192
local_05,2,3,192,255,0.01048723328858614
local_05,2,4,256,319,0.007960624992847443
local_05,2,5,320,383,0.007919791154563427
local_05,2,6,384,447,0.007755957543849945
local_05,2,7,448,511,0.008041403256356716
local_05,2,8,512,575,0.008767945691943169
local_05,2,9,576,639,0.009746754541993141
local_05,2,10,640,703,0.012027167715132236
local_05,2,11,704,767,0.01343410275876522
local_05,2,12,768,831,0.024549178779125214
local_05,2,13,832,894,0.37432581186294556
local_05,3,0,0,63,0.47537726163864136
local_05,3,1,64,127,0.013540656305849552
local_05,3,2,128,191,0.012597874738276005
local_05,3,3,192,255,0.010549564845860004
local_05,3,4,256,319,0.00817009899765253
local_05,3,5,320,383,0.008157750591635704
local_05,3,6,384,447,0.007571259513497353
local_05,3,7,448,511,0.007664525415748358
local_05,3,8,512,575,0.008421498350799084
local_05,3,9,576,639,0.008925478905439377
local_05,3,10,640,703,0.011246085166931152
local_05,3,11,704,767,0.01412738673388958
local_05,3,12,768,831,0.02561863139271736
local_05,3,13,832,895,0.3880319893360138
local_06,0,0,0,63,0.47737470269203186
local_06,0,1,64,127,0.011364869773387909
local_06,0,2,128,191,0.009555215016007423
local_06,0,3,192,255,0.010362258180975914
local_06,0,4,256,319,0.008084126748144627
local_06,0,5,320,383,0.006974789313971996
local_06,0,6,384,447,0.008119411766529083
local_06,0,7,448,511,0.007800562307238579
local_06,0,8,512,575,0.007874919101595879
local_06,0,9,576,639,0.009120358154177666
local_06,0,10,640,703,0.009942058473825455
local_06,0,11,704,767,0.01331690326333046
local_06,0,12,768,831,0.02772817574441433
local_06,0,13,832,890,0.3923816382884979
local_06,1,0,0,63,0.5078948736190796
local_06,1,1,64,127,0.010364394634962082
local_06,1,2,128,191,0.009138868190348148
local_06,1,3,192,255,0.008732825517654419
local_06,1,4,256,319,0.0077562048099935055
local_06,1,5,320,383,0.00680970773100853
local_06,1,6,384,447,0.007069076411426067
local_06,1,7,448,511,0.00787908025085926
local_06,1,8,512,575,0.008175813592970371
local_06,1,9,576,639,0.008967351168394089
local_06,1,10,640,703,0.010683496482670307
local_06,1,11,704,767,0.013589857146143913
local_06,1,12,768,831,0.02512039989233017
local_06,1,13,832,891,0.3678179681301117
local_06,2,0,0,63,0.4793264865875244
local_06,2,1,64,127,0.011127910576760769
local_06,2,2,128,191,0.010128364898264408
local_06,2,3,192,255,0.008998775854706764
local_06,2,4,256,319,0.007951640523970127
local_06,2,5,320,383,0.007344384677708149
local_06,2,6,384,447,0.007140360772609711
local_06,2,7,448,511,0.008174913004040718
local_06,2,8,512,575,0.008557803928852081
local_06,2,9,576,639,0.009271924383938313
local_06,2,10,640,703,0.011035265401005745
local_06,2,11,704,767,0.014011094346642494
local_06,2,12,768,831,0.026233281940221786
local_06,2,13,832,892,0.3906978368759155
local_06,3,0,0,63,0.46615079045295715
local_06,3,1,64,127,0.011043393053114414
local_06,3,2,128,191,0.008735878393054008
local_06,3,3,192,255,0.008539468050003052
local_06,3,4,256,319,0.007418401539325714
local_06,3,5,320,383,0.006708396133035421
local_06,3,6,384,447,0.006998858880251646
local_06,3,7,448,511,0.00763991754502058
local_06,3,8,512,575,0.007730997633188963
local_06,3,9,576,639,0.008375734090805054
local_06,3,10,640,703,0.009989544749259949
local_06,3,11,704,767,0.013004937209188938
local_06,3,12,768,831,0.02986220084130764
local_06,3,13,832,893,0.4078015387058258
local_07,0,0,0,63,0.4795178771018982
local_07,0,1,64,127,0.010592909529805183
local_07,0,2,128,191,0.011362243443727493
local_07,0,3,192,255,0.010265221819281578
local_07,0,4,256,319,0.00814845785498619
local_07,0,5,320,383,0.007746255025267601
local_07,0,6,384,447,0.007729796692728996
local_07,0,7,448,511,0.008155940100550652
local_07,0,8,512,575,0.007750254124403
local_07,0,9,576,639,0.009415828622877598
local_07,0,10,640,703,0.011484811082482338
local_07,0,11,704,767,0.012167172506451607
local_07,0,12,768,831,0.02632155455648899
local_07,0,13,832,893,0.3893417716026306
local_07,1,0,0,63,0.5131875276565552
local_07,1,1,64,127,0.009457701817154884
local_07,1,2,128,191,0.010617166757583618
local_07,1,3,192,255,0.007832814007997513
local_07,1,4,256,319,0.007606987375766039
local_07,1,5,320,383,0.007415635511279106
local_07,1,6,384,447,0.006537770852446556
local_07,1,7,448,511,0.008035806007683277
local_07,1,8,512,575,0.00799068808555603
local_07,1,9,576,639,0.008876240812242031
local_07,1,10,640,703,0.011815803125500679
local_07,1,11,704,767,0.012387298047542572
local_07,1,12,768,831,0.02365173026919365
local_07,1,13,832,894,0.3645867109298706
local_07,2,0,0,63,0.4913351237773895
local_07,2,1,64,127,0.010756272822618484
local_07,2,2,128,191,0.011801944114267826
local_07,2,3,192,255,0.00935487262904644
local_07,2,4,256,319,0.008130166679620743
local_07,2,5,320,383,0.007999053224921227
local_07,2,6,384,447,0.006862820126116276
local_07,2,7,448,511,0.00849549937993288
local_07,2,8,512,575,0.008323325775563717
local_07,2,9,576,639,0.009445805102586746
local_07,2,10,640,703,0.012502376921474934
local_07,2,11,704,767,0.01312733069062233
local_07,2,12,768,831,0.022977927699685097
local_07,2,13,832,895,0.3788873255252838
local_07,3,0,0,63,0.4759301245212555
local_07,3,1,64,127,0.01055573858320713
local_07,3,2,128,191,0.009601453319191933
local_07,3,3,192,255,0.008798100054264069
local_07,3,4,256,319,0.007589579094201326
local_07,3,5,320,383,0.007239300757646561
local_07,3,6,384,447,0.0066748312674462795
local_07,3,7,448,511,0.007858009077608585
local_07,3,8,512,575,0.0071916114538908005
local_07,3,9,576,639,0.008667332120239735
local_07,3,10,640,703,0.011297585442662239
local_07,3,11,704,767,0.011939476244151592
local_07,3,12,768,831,0.024708054959774017
local_07,3,13,832,895,0.3622397780418396
local_07,3,14,896,896,0.03970891609787941
local_08,0,0,0,63,0.48050346970558167
local_08,0,1,64,127,0.011454102583229542
local_08,0,2,128,191,0.012922791764140129
local_08,0,3,192,255,0.01081622764468193
local_08,0,4,256,319,0.008080409839749336
local_08,0,5,320,383,0.00801918562501669
local_08,0,6,384,447,0.008266614750027657
local_08,0,7,448,511,0.008235366083681583
local_08,0,8,512,575,0.008448153734207153
local_08,0,9,576,639,0.0093085877597332
local_08,0,10,640,703,0.010679438710212708
local_08,0,11,704,767,0.01449592411518097
local_08,0,12,768,831,0.027018330991268158
local_08,0,13,832,893,0.3817513585090637
local_08,1,0,0,63,0.5096445083618164
local_08,1,1,64,127,0.01052694022655487
local_08,1,2,128,191,0.010974766686558723
local_08,1,3,192,255,0.008944861590862274
local_08,1,4,256,319,0.007495147176086903
local_08,1,5,320,383,0.007015161216259003
local_08,1,6,384,447,0.007611229550093412
local_08,1,7,448,511,0.008198549970984459
local_08,1,8,512,575,0.008157692849636078
local_08,1,9,576,639,0.009467905387282372
local_08,1,10,640,703,0.011172151193022728
local_08,1,11,704,767,0.014263075776398182
local_08,1,12,768,831,0.02573026530444622
local_08,1,13,832,894,0.3607976734638214
local_08,2,0,0,63,0.48752281069755554
local_08,2,1,64,127,0.011686109006404877
local_08,2,2,128,191,0.011660229414701462
local_08,2,3,192,255,0.010043816640973091
local_08,2,4,256,319,0.007800383493304253
local_08,2,5,320,383,0.007525241002440453
local_08,2,6,384,447,0.007583724334836006
local_08,2,7,448,511,0.008308066055178642
local_08,2,8,512,575,0.0083001758903265
local_08,2,9,576,639,0.00990310125052929
local_08,2,10,640,703,0.011340207420289516
local_08,2,11,704,767,0.014327175915241241
